program,input,iteration,is_regression,regression_type,exec_key,path_score,resource_score,archetype_score,bounds_score,weighted_score,max_signal,combined_score,detected
sqlite,435,2,False,,sqlite_435_2_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,436,0,False,,sqlite_436_0_False,0.0,0.0,0.5,0.3,0.2,0.5,0.35,False
sqlite,436,1,False,,sqlite_436_1_False,0.0,0.6,0.0,0.3,0.22499999999999998,0.6,0.42,False
sqlite,436,2,False,,sqlite_436_2_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,437,0,False,,sqlite_437_0_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,437,1,False,,sqlite_437_1_False,0.0,0.0,0.6,0.0,0.15,0.6,0.42,False
sqlite,437,2,False,,sqlite_437_2_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,438,0,False,,sqlite_438_0_False,0.0,0.0,0.5,0.0,0.125,0.5,0.35,False
sqlite,438,1,False,,sqlite_438_1_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,438,2,False,,sqlite_438_2_False,0.0,0.0,0.5,0.0,0.125,0.5,0.35,False
sqlite,439,0,False,,sqlite_439_0_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,439,1,False,,sqlite_439_1_False,0.0,0.8,0.0,0.0,0.2,0.8,0.5599999999999999,False
sqlite,439,2,False,,sqlite_439_2_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,440,0,False,,sqlite_440_0_False,0.0,0.8,0.0,0.5,0.325,0.8,0.5599999999999999,False
sqlite,440,1,False,,sqlite_440_1_False,0.0,0.8,0.0,0.0,0.2,0.8,0.5599999999999999,False
sqlite,440,2,False,,sqlite_440_2_False,0.0,0.8,0.0,0.0,0.2,0.8,0.5599999999999999,False
sqlite,441,0,False,,sqlite_441_0_False,0.0,0.8,0.0,0.0,0.2,0.8,0.5599999999999999,False
sqlite,441,1,False,,sqlite_441_1_False,0.0,0.8,0.0,0.0,0.2,0.8,0.5599999999999999,False
sqlite,441,2,False,,sqlite_441_2_False,0.0,0.8,0.0,0.0,0.2,0.8,0.5599999999999999,False
sqlite,442,0,False,,sqlite_442_0_False,0.0,0.8,0.0,0.0,0.2,0.8,0.5599999999999999,False
sqlite,442,1,False,,sqlite_442_1_False,0.0,0.6,0.0,0.0,0.15,0.6,0.42,False
sqlite,442,2,False,,sqlite_442_2_False,0.0,1.0,0.6,0.0,0.4,1.0,0.7,True
sqlite,443,0,False,,sqlite_443_0_False,0.0,0.6,0.0,0.0,0.15,0.6,0.42,False
sqlite,443,1,False,,sqlite_443_1_False,0.0,0.6,0.0,0.0,0.15,0.6,0.42,False
sqlite,443,2,False,,sqlite_443_2_False,0.0,0.6,0.0,0.0,0.15,0.6,0.42,False
sqlite,444,0,False,,sqlite_444_0_False,0.0,0.8,0.0,0.0,0.2,0.8,0.5599999999999999,False
sqlite,444,1,False,,sqlite_444_1_False,0.0,0.8,0.0,0.0,0.2,0.8,0.5599999999999999,False
sqlite,444,2,False,,sqlite_444_2_False,0.0,0.6,0.0,0.0,0.15,0.6,0.42,False
sqlite,445,0,False,,sqlite_445_0_False,0.0,0.8,0.0,0.0,0.2,0.8,0.5599999999999999,False
sqlite,445,1,False,,sqlite_445_1_False,0.0,0.6,0.5,0.0,0.275,0.6,0.42,False
sqlite,445,2,False,,sqlite_445_2_False,0.0,0.0,0.0,0.7,0.175,0.7,0.48999999999999994,False
sqlite,446,0,False,,sqlite_446_0_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,446,1,False,,sqlite_446_1_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,446,2,False,,sqlite_446_2_False,0.0,0.0,0.0,0.5,0.125,0.5,0.35,False
sqlite,447,0,False,,sqlite_447_0_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,447,1,False,,sqlite_447_1_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,447,2,False,,sqlite_447_2_False,0.0,0.8,0.0,0.0,0.2,0.8,0.5599999999999999,False
sqlite,448,0,False,,sqlite_448_0_False,0.0,0.0,0.5,0.3,0.2,0.5,0.35,False
sqlite,448,1,False,,sqlite_448_1_False,0.0,0.0,0.6,0.3,0.22499999999999998,0.6,0.42,False
sqlite,448,2,False,,sqlite_448_2_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,449,0,False,,sqlite_449_0_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,449,1,False,,sqlite_449_1_False,0.0,0.8,0.0,0.0,0.2,0.8,0.5599999999999999,False
sqlite,449,2,False,,sqlite_449_2_False,0.0,0.0,0.6,0.0,0.15,0.6,0.42,False
sqlite,450,0,False,,sqlite_450_0_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,450,1,False,,sqlite_450_1_False,0.0,0.0,0.5,0.0,0.125,0.5,0.35,False
sqlite,450,2,False,,sqlite_450_2_False,0.0,0.8,0.0,0.9,0.42500000000000004,0.9,0.63,False
sqlite,451,0,False,,sqlite_451_0_False,0.0,0.0,0.5,0.0,0.125,0.5,0.35,False
sqlite,451,1,False,,sqlite_451_1_False,0.5,0.0,0.5,0.7,0.425,0.7,0.48999999999999994,False
sqlite,451,2,False,,sqlite_451_2_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,452,0,False,,sqlite_452_0_False,0.0,0.8,0.0,0.0,0.2,0.8,0.5599999999999999,False
sqlite,452,1,False,,sqlite_452_1_False,0.0,1.0,0.0,0.0,0.25,1.0,0.7,True
sqlite,452,2,False,,sqlite_452_2_False,0.0,0.0,0.0,0.3,0.075,0.3,0.21,False
sqlite,453,0,False,,sqlite_453_0_False,0.0,0.8,0.0,0.0,0.2,0.8,0.5599999999999999,False
sqlite,453,1,False,,sqlite_453_1_False,0.0,0.0,0.5,0.0,0.125,0.5,0.35,False
sqlite,453,2,False,,sqlite_453_2_False,0.0,0.9,0.0,0.0,0.225,0.9,0.63,False
sqlite,454,0,False,,sqlite_454_0_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,454,1,False,,sqlite_454_1_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,454,2,False,,sqlite_454_2_False,0.0,0.8,0.0,0.0,0.2,0.8,0.5599999999999999,False
sqlite,455,0,False,,sqlite_455_0_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,455,1,False,,sqlite_455_1_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,455,2,False,,sqlite_455_2_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,456,0,False,,sqlite_456_0_False,0.0,0.6,0.0,0.0,0.15,0.6,0.42,False
sqlite,456,1,False,,sqlite_456_1_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,456,2,False,,sqlite_456_2_False,0.0,0.0,0.6,0.5,0.275,0.6,0.42,False
sqlite,457,0,False,,sqlite_457_0_False,0.0,0.6,0.0,0.5,0.275,0.6,0.42,False
sqlite,457,1,False,,sqlite_457_1_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,457,2,False,,sqlite_457_2_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,458,0,False,,sqlite_458_0_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,458,1,False,,sqlite_458_1_False,0.0,0.8,0.0,0.0,0.2,0.8,0.5599999999999999,False
sqlite,458,2,False,,sqlite_458_2_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,459,0,False,,sqlite_459_0_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,459,1,False,,sqlite_459_1_False,0.0,0.0,0.0,0.3,0.075,0.3,0.21,False
sqlite,459,2,False,,sqlite_459_2_False,0.0,0.0,0.0,0.3,0.075,0.3,0.21,False
sqlite,460,0,False,,sqlite_460_0_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,460,1,False,,sqlite_460_1_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,460,2,False,,sqlite_460_2_False,0.0,0.0,0.6,0.0,0.15,0.6,0.42,False
sqlite,461,0,False,,sqlite_461_0_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,461,1,False,,sqlite_461_1_False,0.0,0.6,0.0,0.0,0.15,0.6,0.42,False
sqlite,461,2,False,,sqlite_461_2_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,462,0,False,,sqlite_462_0_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,462,1,False,,sqlite_462_1_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,462,2,False,,sqlite_462_2_False,0.0,0.0,0.0,0.5,0.125,0.5,0.35,False
sqlite,463,0,False,,sqlite_463_0_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,463,1,False,,sqlite_463_1_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,463,2,False,,sqlite_463_2_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,464,0,False,,sqlite_464_0_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,464,1,False,,sqlite_464_1_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,464,2,False,,sqlite_464_2_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,465,0,False,,sqlite_465_0_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,465,1,False,,sqlite_465_1_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,465,2,False,,sqlite_465_2_False,0.0,1.0,0.0,0.0,0.25,1.0,0.7,True
sqlite,466,0,False,,sqlite_466_0_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,466,1,False,,sqlite_466_1_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,466,2,False,,sqlite_466_2_False,0.0,0.9,0.0,0.0,0.225,0.9,0.63,False
sqlite,467,0,False,,sqlite_467_0_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,467,1,False,,sqlite_467_1_False,0.0,0.6,0.5,0.3,0.35000000000000003,0.6,0.42,False
sqlite,467,2,False,,sqlite_467_2_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,468,0,False,,sqlite_468_0_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,468,1,False,,sqlite_468_1_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,468,2,False,,sqlite_468_2_False,0.0,0.8,0.0,0.0,0.2,0.8,0.5599999999999999,False
sqlite,469,0,False,,sqlite_469_0_False,0.0,0.3,0.0,0.0,0.075,0.3,0.21,False
sqlite,469,1,False,,sqlite_469_1_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,469,2,False,,sqlite_469_2_False,0.0,0.0,0.0,0.3,0.075,0.3,0.21,False
sqlite,470,0,False,,sqlite_470_0_False,0.0,0.9,0.6,0.0,0.375,0.9,0.63,False
sqlite,470,1,False,,sqlite_470_1_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,470,2,False,,sqlite_470_2_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,471,0,False,,sqlite_471_0_False,0.0,0.8,0.0,0.0,0.2,0.8,0.5599999999999999,False
sqlite,471,1,False,,sqlite_471_1_False,0.0,0.0,0.5,0.0,0.125,0.5,0.35,False
sqlite,471,2,False,,sqlite_471_2_False,0.0,0.0,0.5,0.3,0.2,0.5,0.35,False
sqlite,472,0,False,,sqlite_472_0_False,0.0,0.8,0.0,0.0,0.2,0.8,0.5599999999999999,False
sqlite,472,1,False,,sqlite_472_1_False,0.0,0.8,0.0,0.7,0.375,0.8,0.5599999999999999,False
sqlite,472,2,False,,sqlite_472_2_False,0.0,0.8,0.0,0.0,0.2,0.8,0.5599999999999999,False
sqlite,473,0,False,,sqlite_473_0_False,0.0,0.8,0.0,0.0,0.2,0.8,0.5599999999999999,False
sqlite,473,1,False,,sqlite_473_1_False,0.0,1.0,0.5,0.0,0.375,1.0,0.7,True
sqlite,473,2,False,,sqlite_473_2_False,0.0,1.0,0.5,0.7,0.55,1.0,0.7,True
sqlite,474,0,False,,sqlite_474_0_False,0.0,0.8,0.0,0.5,0.325,0.8,0.5599999999999999,False
sqlite,474,1,False,,sqlite_474_1_False,0.0,0.0,0.0,0.3,0.075,0.3,0.21,False
sqlite,474,2,False,,sqlite_474_2_False,0.0,0.0,0.6,0.0,0.15,0.6,0.42,False
sqlite,475,0,False,,sqlite_475_0_False,0.0,0.0,0.5,0.7,0.3,0.7,0.48999999999999994,False
sqlite,475,1,False,,sqlite_475_1_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,475,2,False,,sqlite_475_2_False,0.0,0.0,0.5,0.5,0.25,0.5,0.35,False
sqlite,476,0,False,,sqlite_476_0_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,476,1,False,,sqlite_476_1_False,0.0,0.0,0.5,0.3,0.2,0.5,0.35,False
sqlite,476,2,False,,sqlite_476_2_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,477,0,False,,sqlite_477_0_False,0.0,0.6,0.0,0.0,0.15,0.6,0.42,False
sqlite,477,1,False,,sqlite_477_1_False,0.0,0.0,0.5,0.7,0.3,0.7,0.48999999999999994,False
sqlite,477,2,False,,sqlite_477_2_False,0.0,0.8,0.0,0.0,0.2,0.8,0.5599999999999999,False
sqlite,478,0,False,,sqlite_478_0_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,478,1,False,,sqlite_478_1_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,478,2,False,,sqlite_478_2_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,479,0,False,,sqlite_479_0_False,0.0,0.8,0.0,0.0,0.2,0.8,0.5599999999999999,False
sqlite,479,1,False,,sqlite_479_1_False,0.0,0.0,0.0,0.5,0.125,0.5,0.35,False
sqlite,479,2,False,,sqlite_479_2_False,0.0,0.0,0.0,0.3,0.075,0.3,0.21,False
sqlite,480,0,False,,sqlite_480_0_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,480,1,False,,sqlite_480_1_False,0.0,0.0,0.0,0.9,0.225,0.9,0.63,False
sqlite,480,2,False,,sqlite_480_2_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,481,0,False,,sqlite_481_0_False,0.0,0.6,0.5,0.3,0.35000000000000003,0.6,0.42,False
sqlite,481,1,False,,sqlite_481_1_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,481,2,False,,sqlite_481_2_False,0.0,0.0,0.6,0.0,0.15,0.6,0.42,False
sqlite,482,0,False,,sqlite_482_0_False,0.0,0.0,0.0,0.3,0.075,0.3,0.21,False
sqlite,482,1,False,,sqlite_482_1_False,0.0,0.0,0.0,0.7,0.175,0.7,0.48999999999999994,False
sqlite,482,2,False,,sqlite_482_2_False,0.0,0.3,0.0,0.0,0.075,0.3,0.21,False
sqlite,483,0,False,,sqlite_483_0_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,483,1,False,,sqlite_483_1_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,483,2,False,,sqlite_483_2_False,0.0,0.0,0.6,0.0,0.15,0.6,0.42,False
sqlite,484,0,False,,sqlite_484_0_False,0.0,0.0,0.6,0.0,0.15,0.6,0.42,False
sqlite,484,1,False,,sqlite_484_1_False,0.0,0.8,0.0,0.0,0.2,0.8,0.5599999999999999,False
sqlite,484,2,False,,sqlite_484_2_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,485,0,False,,sqlite_485_0_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,485,1,False,,sqlite_485_1_False,0.0,0.0,0.0,0.7,0.175,0.7,0.48999999999999994,False
sqlite,485,2,False,,sqlite_485_2_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,486,0,False,,sqlite_486_0_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,486,1,False,,sqlite_486_1_False,0.0,0.8,0.0,0.0,0.2,0.8,0.5599999999999999,False
sqlite,486,2,False,,sqlite_486_2_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,487,0,False,,sqlite_487_0_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,487,1,False,,sqlite_487_1_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,487,2,False,,sqlite_487_2_False,0.0,0.6,0.5,0.5,0.4,0.6,0.42,False
sqlite,488,0,False,,sqlite_488_0_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,488,1,False,,sqlite_488_1_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,488,2,False,,sqlite_488_2_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,489,0,False,,sqlite_489_0_False,0.0,0.0,0.0,0.3,0.075,0.3,0.21,False
sqlite,489,1,False,,sqlite_489_1_False,0.0,0.0,0.5,0.3,0.2,0.5,0.35,False
sqlite,489,2,False,,sqlite_489_2_False,0.0,0.3,0.0,0.3,0.15,0.3,0.21,False
sqlite,490,0,False,,sqlite_490_0_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,490,1,False,,sqlite_490_1_False,0.0,0.6,0.0,0.0,0.15,0.6,0.42,False
sqlite,490,2,False,,sqlite_490_2_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,491,0,False,,sqlite_491_0_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,491,1,False,,sqlite_491_1_False,0.0,0.0,0.0,0.3,0.075,0.3,0.21,False
sqlite,491,2,False,,sqlite_491_2_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,492,0,False,,sqlite_492_0_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,492,1,False,,sqlite_492_1_False,0.0,0.6,0.0,0.0,0.15,0.6,0.42,False
sqlite,492,2,False,,sqlite_492_2_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,493,0,False,,sqlite_493_0_False,0.0,0.0,0.0,0.9,0.225,0.9,0.63,False
sqlite,493,1,False,,sqlite_493_1_False,0.0,0.8,0.0,0.0,0.2,0.8,0.5599999999999999,False
sqlite,493,2,False,,sqlite_493_2_False,0.0,0.0,0.6,0.0,0.15,0.6,0.42,False
sqlite,494,0,False,,sqlite_494_0_False,0.0,0.6,0.0,0.0,0.15,0.6,0.42,False
sqlite,494,1,False,,sqlite_494_1_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,494,2,False,,sqlite_494_2_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,495,0,False,,sqlite_495_0_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,495,1,False,,sqlite_495_1_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,495,2,False,,sqlite_495_2_False,0.0,0.6,0.0,0.0,0.15,0.6,0.42,False
sqlite,496,0,False,,sqlite_496_0_False,0.0,0.8,0.0,0.0,0.2,0.8,0.5599999999999999,False
sqlite,496,1,False,,sqlite_496_1_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,496,2,False,,sqlite_496_2_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,497,0,False,,sqlite_497_0_False,0.0,0.8,0.0,0.0,0.2,0.8,0.5599999999999999,False
sqlite,497,1,False,,sqlite_497_1_False,0.0,0.8,0.5,0.3,0.4,0.8,0.5599999999999999,False
sqlite,497,2,False,,sqlite_497_2_False,0.0,0.8,0.0,0.0,0.2,0.8,0.5599999999999999,False
sqlite,498,0,False,,sqlite_498_0_False,0.0,0.0,0.6,0.0,0.15,0.6,0.42,False
sqlite,498,1,False,,sqlite_498_1_False,0.0,0.0,0.6,0.7,0.32499999999999996,0.7,0.48999999999999994,False
sqlite,498,2,False,,sqlite_498_2_False,0.0,0.6,0.0,0.0,0.15,0.6,0.42,False
sqlite,499,0,False,,sqlite_499_0_False,0.0,0.0,0.5,0.0,0.125,0.5,0.35,False
sqlite,499,1,False,,sqlite_499_1_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,499,2,False,,sqlite_499_2_False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
sqlite,0,0,True,archetype_shift,sqlite_0_0_True,0.0,0.0,1.0,0.9,0.475,1.0,0.7,True
sqlite,1,0,True,new_function,sqlite_1_0_True,1.0,0.0,0.0,0.9,0.475,1.0,0.7,True
sqlite,2,0,True,archetype_shift,sqlite_2_0_True,0.0,0.0,1.0,0.9,0.475,1.0,0.7,True
sqlite,3,0,True,duration_increase,sqlite_3_0_True,0.0,0.0,0.0,1.0,0.25,1.0,0.7,True
sqlite,4,0,True,duration_increase,sqlite_4_0_True,0.0,0.0,0.0,1.0,0.25,1.0,0.7,True
sqlite,5,0,True,duration_increase,sqlite_5_0_True,0.0,0.6,0.0,1.0,0.4,1.0,0.7,True
sqlite,6,0,True,archetype_shift,sqlite_6_0_True,0.0,0.0,1.0,0.9,0.475,1.0,0.7,True
sqlite,7,0,True,archetype_shift,sqlite_7_0_True,0.0,0.0,0.7,0.9,0.4,0.9,0.63,False
sqlite,8,0,True,duration_increase,sqlite_8_0_True,0.0,0.0,0.0,1.0,0.25,1.0,0.7,True
sqlite,9,0,True,archetype_shift,sqlite_9_0_True,0.0,0.0,1.0,0.9,0.475,1.0,0.7,True
sqlite,10,0,True,resource_spike,sqlite_10_0_True,0.0,1.0,0.0,0.9,0.475,1.0,0.7,True
sqlite,11,0,True,resource_spike,sqlite_11_0_True,0.0,1.0,0.0,0.9,0.475,1.0,0.7,True
sqlite,12,0,True,path_elongation,sqlite_12_0_True,1.0,0.0,0.0,1.0,0.5,1.0,0.7,True
sqlite,13,0,True,path_elongation,sqlite_13_0_True,1.0,0.0,0.5,1.0,0.625,1.0,0.7,True
sqlite,14,0,True,duration_increase,sqlite_14_0_True,0.0,0.0,0.0,0.9,0.225,0.9,0.63,False
sqlite,15,0,True,new_function,sqlite_15_0_True,1.0,0.8,0.0,0.9,0.675,1.0,0.7,True
sqlite,16,0,True,path_elongation,sqlite_16_0_True,1.0,0.9,0.0,1.0,0.725,1.0,0.725,True
sqlite,17,0,True,resource_spike,sqlite_17_0_True,0.0,1.0,0.0,0.9,0.475,1.0,0.7,True
sqlite,18,0,True,duration_increase,sqlite_18_0_True,0.0,0.0,0.0,1.0,0.25,1.0,0.7,True
sqlite,19,0,True,duration_increase,sqlite_19_0_True,0.0,0.0,0.0,0.9,0.225,0.9,0.63,False
sqlite,20,0,True,new_function,sqlite_20_0_True,1.0,0.8,0.0,0.9,0.675,1.0,0.7,True
sqlite,21,0,True,new_function,sqlite_21_0_True,1.0,0.0,0.0,0.9,0.475,1.0,0.7,True
sqlite,22,0,True,resource_spike,sqlite_22_0_True,0.0,1.0,0.0,0.9,0.475,1.0,0.7,True
sqlite,23,0,True,new_function,sqlite_23_0_True,1.0,0.6,0.0,0.9,0.625,1.0,0.7,True
sqlite,24,0,True,archetype_shift,sqlite_24_0_True,0.0,0.8,0.6,0.9,0.575,0.9,0.63,False
sqlite,25,0,True,path_elongation,sqlite_25_0_True,1.0,0.6,0.0,1.0,0.65,1.0,0.7,True
sqlite,26,0,True,resource_spike,sqlite_26_0_True,0.0,1.0,0.0,0.9,0.475,1.0,0.7,True
sqlite,27,0,True,duration_increase,sqlite_27_0_True,0.0,0.0,0.0,1.0,0.25,1.0,0.7,True
sqlite,28,0,True,duration_increase,sqlite_28_0_True,0.0,0.8,0.0,1.0,0.45,1.0,0.7,True
sqlite,29,0,True,archetype_shift,sqlite_29_0_True,0.0,0.6,0.7,0.9,0.5499999999999999,0.9,0.63,False
sqlite,30,0,True,resource_spike,sqlite_30_0_True,0.0,1.0,0.0,0.9,0.475,1.0,0.7,True
sqlite,31,0,True,new_function,sqlite_31_0_True,1.0,0.0,0.0,0.9,0.475,1.0,0.7,True
sqlite,32,0,True,duration_increase,sqlite_32_0_True,0.0,0.9,0.0,1.0,0.475,1.0,0.7,True
sqlite,33,0,True,path_elongation,sqlite_33_0_True,1.0,0.0,0.0,1.0,0.5,1.0,0.7,True
sqlite,34,0,True,new_function,sqlite_34_0_True,1.0,0.0,0.5,0.9,0.6,1.0,0.7,True
sqlite,35,0,True,path_elongation,sqlite_35_0_True,1.0,0.0,0.5,1.0,0.625,1.0,0.7,True
sqlite,36,0,True,resource_spike,sqlite_36_0_True,0.0,1.0,0.5,0.9,0.6,1.0,0.7,True
sqlite,37,0,True,resource_spike,sqlite_37_0_True,0.0,1.0,0.0,0.9,0.475,1.0,0.7,True
sqlite,38,0,True,archetype_shift,sqlite_38_0_True,0.0,0.0,0.0,0.9,0.225,0.9,0.63,False
sqlite,39,0,True,resource_spike,sqlite_39_0_True,0.0,1.0,0.0,0.9,0.475,1.0,0.7,True
sqlite,40,0,True,path_elongation,sqlite_40_0_True,0.6,0.8,0.0,1.0,0.6,1.0,0.7,True
sqlite,41,0,True,new_function,sqlite_41_0_True,1.0,0.6,0.0,0.9,0.625,1.0,0.7,True
sqlite,42,0,True,archetype_shift,sqlite_42_0_True,0.0,0.0,0.7,0.9,0.4,0.9,0.63,False
sqlite,43,0,True,duration_increase,sqlite_43_0_True,0.0,0.0,0.0,1.0,0.25,1.0,0.7,True
sqlite,44,0,True,new_function,sqlite_44_0_True,1.0,0.0,0.0,0.9,0.475,1.0,0.7,True
sqlite,45,0,True,path_elongation,sqlite_45_0_True,0.6,0.0,0.0,1.0,0.4,1.0,0.7,True
sqlite,46,0,True,resource_spike,sqlite_46_0_True,0.0,1.0,0.0,0.9,0.475,1.0,0.7,True
sqlite,47,0,True,resource_spike,sqlite_47_0_True,0.0,1.0,0.0,0.9,0.475,1.0,0.7,True
sqlite,48,0,True,new_function,sqlite_48_0_True,1.0,0.8,0.0,0.9,0.675,1.0,0.7,True
sqlite,49,0,True,path_elongation,sqlite_49_0_True,1.0,0.0,0.0,0.3,0.325,1.0,0.7,True
sqlite,50,0,True,duration_increase,sqlite_50_0_True,0.0,0.0,0.0,1.0,0.25,1.0,0.7,True
sqlite,51,0,True,path_elongation,sqlite_51_0_True,0.8,0.0,0.0,1.0,0.45,1.0,0.7,True
sqlite,52,0,True,path_elongation,sqlite_52_0_True,0.8,0.8,0.5,0.9,0.75,0.9,0.75,True
sqlite,53,0,True,duration_increase,sqlite_53_0_True,0.0,0.0,0.0,0.9,0.225,0.9,0.63,False
sqlite,54,0,True,path_elongation,sqlite_54_0_True,1.0,0.0,0.0,1.0,0.5,1.0,0.7,True
sqlite,55,0,True,archetype_shift,sqlite_55_0_True,0.0,0.0,0.6,0.9,0.375,0.9,0.63,False
sqlite,56,0,True,path_elongation,sqlite_56_0_True,1.0,0.8,0.0,1.0,0.7,1.0,0.7,True
sqlite,57,0,True,duration_increase,sqlite_57_0_True,0.0,0.0,0.6,1.0,0.4,1.0,0.7,True
sqlite,58,0,True,archetype_shift,sqlite_58_0_True,0.0,0.8,0.7,0.9,0.6,0.9,0.63,False
sqlite,59,0,True,new_function,sqlite_59_0_True,1.0,0.0,0.0,0.9,0.475,1.0,0.7,True
